	group	names	scores	logfoldchanges	pvals	pvals_adj
4053	Root cap	AT2G38750	21.31939	2.0337274	7.503200404207779e-101	1.3000134610782984e-98
4054	Root cap	AT3G20940	21.26397	3.2386014	2.448040813411175e-100	4.210086189997574e-98
4055	Root cap	AT4G21960	21.260656	2.5666585	2.6271570212755946e-100	4.484904747276138e-98
4056	Root cap	AT5G35735	21.08429	1.7757825	1.1086439689953322e-98	1.8787873743185858e-96
4057	Root cap	AT5G15265	20.837654	3.1035392	1.972726090442237e-96	3.318897220420103e-94
4058	Root cap	AT4G15300	20.831318	3.8241806	2.251821586656427e-96	3.7611900559282205e-94
4059	Root cap	AT5G04970	20.818615	2.2398164	2.9355358167965676e-96	4.868166789897565e-94
4060	Root cap	AT5G36880	20.775095	2.195037	7.272156077948875e-96	1.1974301252605605e-93
4061	Root cap	AT3G59480	20.64505	2.5686948	1.0815196260658896e-94	1.7682845886177293e-92
4062	Root cap	AT2G17080	20.540829	3.3877149	9.296334623916895e-94	1.5093216850592903e-91
4063	Root cap	AT3G22060	20.362135	3.201241	3.624465685941008e-92	5.843695821561972e-90
4064	Root cap	AT1G78850	20.330502	1.9219127	6.909341230810384e-92	1.1063046576256874e-89
4065	Root cap	AT1G22190	20.22522	1.9020189	5.872879953182976e-91	9.339085881715696e-89
4066	Root cap	AT1G33750	20.069687	4.1424813	1.35858079238116e-89	2.131227720048202e-87
4067	Root cap	AT1G22360	20.006086	2.6338263	4.874524973236691e-89	7.59542592641854e-87
4068	Root cap	AT3G30775	19.958029	2.4690592	1.2764979140253565e-88	1.9757634713284466e-86
4069	Root cap	AT2G17280	19.887295	3.5340242	5.242812226835968e-88	8.061084203341104e-86
4070	Root cap	AT2G44490	19.856653	2.3027039	9.653442768964814e-88	1.474499873467474e-85
4071	Root cap	AT2G43290	19.797985	1.8874862	3.098416079156337e-87	4.7016945169786064e-85
4072	Root cap	AT1G54410	19.740631	2.0213697	9.65642710610986e-87	1.4558004423542378e-84
4073	Root cap	AT2G45400	19.579586	1.8217446	2.308859555512386e-85	3.4362046346366066e-83
4074	Root cap	AT5G54940	19.528208	1.3986182	6.321829992266467e-85	9.348657766270737e-83
4075	Root cap	AT5G38200	19.422142	2.5197012	5.015366917430774e-84	7.369732514050017e-82
4076	Root cap	AT5G48010	19.38638	1.6034212	1.005734454444069e-83	1.4685620647061605e-81
4077	Root cap	AT1G07175	19.347925	3.7746754	2.12215538490197e-83	3.079380098204315e-81
4078	Root cap	AT1G66800	19.32177	3.3572145	3.5235632226719e-83	5.08115325097972e-81
4079	Root cap	AT5G13870	19.303473	4.9865446	5.021868453554987e-83	7.197081474455934e-81
4080	Root cap	AT1G53180	19.295183	1.8393049	5.8955322451113375e-83	8.397335713788339e-81
4081	Root cap	AT2G36950	19.290762	1.7456938	6.421940439444223e-83	9.091353120888812e-81
4082	Root cap	AT2G25980	19.242699	3.3345683	1.6252432586847757e-82	2.2868650143566328e-80
4083	Root cap	AT3G20370	19.23047	2.2385678	2.0575332935721845e-82	2.877695811859362e-80
4084	Root cap	AT5G56320	19.197897	4.185542	3.8537687442091e-82	5.3576616128324956e-80
4085	Root cap	AT1G78040	19.185497	1.2787244	4.892395916019692e-82	6.761116427513642e-80
4086	Root cap	AT1G54120	19.159542	2.7845752	8.057896274087181e-82	1.1069833005649827e-79
4087	Root cap	AT4G16500	18.957994	2.0549338	3.793396019017328e-80	5.150366980907913e-78
4088	Root cap	AT5G41810	18.85193	2.7003396	2.833117172307713e-79	3.824214034271406e-77
4089	Root cap	AT2G38120	18.824263	2.8901358	4.778105771199545e-79	6.412328421383805e-77
4090	Root cap	AT4G23590	18.76354	3.7955809	1.5006304835549902e-78	1.990865024954069e-76
4091	Root cap	AT3G04330	18.74588	2.5747747	2.0918004522683797e-78	2.7593938125178962e-76
4092	Root cap	AT3G45310	18.651712	1.8324527	1.2229655857587619e-77	1.6041577403706878e-75
4093	Root cap	AT3G46700	18.492346	2.5209298	2.3797347060696438e-76	3.0866089760234033e-74
4094	Root cap	AT3G23470	18.447138	3.0221584	5.498069108343656e-76	7.091592804911925e-74
4095	Root cap	AT3G50640	18.40901	2.3273468	1.1123683307626535e-75	1.4268428472550568e-73
4096	Root cap	AT1G59590	18.367968	2.3751068	2.371259761463345e-75	3.024919663840356e-73
4097	Root cap	AT2G39350	18.345922	2.527358	3.5582967152880506e-75	4.514370209772823e-73
5628	Cortex	AT1G21310	70.842766	15.357886	0.0	0.0
5629	Cortex	AT2G43150	55.71089	7.5293245	0.0	0.0
5630	Cortex	AT4G30170	54.23094	6.548852	0.0	0.0
5631	Cortex	AT1G12090	53.68151	8.125691	0.0	0.0
5632	Cortex	AT5G40450	53.62584	14.190971	0.0	0.0
5633	Cortex	AT1G13930	51.619793	8.284289	0.0	0.0
5634	Cortex	AT1G13420	47.48083	6.1023774	0.0	0.0
5635	Cortex	AT5G46890	46.942184	14.694149	0.0	0.0
5636	Cortex	AT5G13930	44.493477	5.9495506	0.0	0.0
5637	Cortex	AT3G19450	42.022755	5.5054235	0.0	0.0
5638	Cortex	AT3G51240	40.73778	4.873099	0.0	0.0
5639	Cortex	AT3G44310	40.358612	4.9978676	0.0	0.0
5640	Cortex	AT2G45960	39.79325	5.2739797	0.0	0.0
5641	Cortex	AT1G03870	39.715332	4.0841503	0.0	0.0
5642	Cortex	AT3G53420	39.455112	6.476681	0.0	0.0
5643	Cortex	AT5G46900	38.357697	8.645895	0.0	0.0
5644	Cortex	AT3G26520	37.796623	5.209916	0.0	0.0
5645	Cortex	AT4G34050	37.282116	5.7138777	3.198839980262722e-304	4.125970434542201e-301
5646	Cortex	AT3G61430	36.56147	5.5137897	1.1721444331577029e-292	1.4322988055064415e-289
5647	Cortex	AT5G08640	36.01969	4.3698177	4.1145079924096737e-284	4.7763266029887695e-281
5648	Cortex	AT2G37170	35.96465	4.630645	2.9874538185208723e-283	3.3028435859332904e-280
5649	Cortex	AT4G12520	35.031826	4.393804	7.375073722773206e-269	7.783049391892069e-266
5650	Cortex	AT5G42250	34.724903	5.3058395	3.3165534415356627e-264	3.347844402266673e-261
5651	Cortex	AT4G20260	34.428413	6.662515	9.475894967739492e-260	9.166743894416992e-257
5652	Cortex	AT1G01620	34.18992	5.1974764	3.413996396671632e-256	3.170510173661011e-253
5653	Cortex	AT5G65390	34.05186	4.166143	3.809285691675987e-254	3.401545611678515e-251
5654	Cortex	AT4G35100	33.689457	5.1743197	8.248527083132792e-249	6.83950190318193e-246
5655	Cortex	AT4G22460	33.53764	4.4962125	1.3632842223418373e-246	1.0914265444865667e-243
5656	Cortex	AT4G23400	32.96871	2.8723123	2.2817982713887992e-238	1.7658836822277918e-235
5657	Cortex	AT2G22170	32.423923	3.1855733	1.2630617943139699e-230	9.459517960834657e-228
5658	Cortex	AT2G37040	32.41426	2.9132833	1.7281945137865892e-230	1.2538591258307263e-227
5659	Cortex	AT3G16240	31.953735	4.863112	4.794061049284901e-224	3.372839860037805e-221
5660	Cortex	AT5G60660	30.444838	2.6272888	1.402064392709791e-203	9.574037942806828e-201
5661	Cortex	AT4G12510	30.161953	3.2895818	7.477153746070632e-200	4.95991652921491e-197
5662	Cortex	AT5G40730	29.967794	4.3598924	2.5803013142545516e-197	1.6640793225846646e-194
5663	Cortex	AT5G02270	29.416338	3.2595165	3.394606553476394e-190	2.1300697392449038e-187
5664	Cortex	AT2G30870	28.980228	4.136371	1.1679148491844456e-184	7.13565238250402e-182
5665	Cortex	AT1G75780	28.939976	3.4367123	3.7522419957916835e-184	2.233738523494757e-181
5666	Cortex	AT5G48000	28.479195	2.6600776	2.1206247605352594e-178	1.2308636266336779e-175
5667	Cortex	AT5G47990	28.35074	2.6950536	8.19578196134861e-177	4.641011458454407e-174
5668	Cortex	AT5G48010	27.91704	2.4134471	1.6572498204526875e-171	9.161040257488106e-169
5669	Cortex	AT4G21850	27.9161	2.526957	1.7014509118862199e-171	9.186647865409852e-169
5670	Cortex	AT1G78570	27.630907	3.6298351	4.733899310673601e-168	2.4978850067252045e-165
5671	Cortex	AT5G10430	27.548878	3.6851645	4.5645092068523825e-167	2.3549824501220394e-164
5672	Cortex	AT5G42590	27.436047	3.0985377	1.0194375183010578e-165	5.1452784483468816e-163
5673	Cortex	AT2G45180	27.426292	5.9796762	1.3326743917839299e-165	6.58312794766968e-163
5674	Cortex	AT4G24220	27.192501	2.8453114	7.966305777922541e-163	3.853202525958909e-160
5675	Cortex	AT1G05850	27.118696	2.4726577	5.927381214438227e-162	2.8084899929716794e-159
5676	Cortex	AT5G56540	26.964281	3.5073235	3.879424927921888e-160	1.8013721710312492e-157
5677	Cortex	AT5G04120	26.779438	2.9504838	5.6095024771405855e-158	2.553643510034764e-155
5678	Cortex	AT3G23090	26.266815	2.8804677	4.593420728980483e-152	2.050874020475767e-149
5679	Cortex	AT2G36830	26.239237	4.1079125	9.4844595976601e-152	4.1547301599787646e-149
5680	Cortex	AT5G54160	26.042988	2.4516351	1.615345012315734e-149	6.945086139061926e-147
5681	Cortex	AT2G43535	25.865267	3.019877	1.6385564533567332e-147	6.793279495997013e-145
5682	Cortex	AT2G23910	25.433737	5.0653615	1.0684567358755921e-142	4.276958627038556e-140
5683	Cortex	AT3G01190	25.222988	1.9071996	2.241715979391415e-140	8.821342354835675e-138
5684	Cortex	AT1G17170	25.073168	2.0206416	9.759778083411178e-139	3.776546129375955e-136
5685	Cortex	AT3G23810	24.941557	3.3457012	2.6368969407434456e-137	1.0036202667744357e-134
5686	Cortex	AT4G29350	24.853289	2.4227827	2.382651191483881e-136	8.92226011494859e-134
5687	Cortex	AT3G23530	24.727125	3.6160305	5.4645943367697585e-135	1.994387262266873e-132
5688	Cortex	AT1G72160	24.726881	2.6270287	5.497729456220867e-135	1.994387262266873e-132
5689	Cortex	AT5G28050	24.134079	2.1352856	1.0973147055813454e-128	3.9194393106895535e-126
5690	Cortex	AT5G51040	24.116705	2.1348095	1.6698856169093118e-128	5.874202176936893e-126
5691	Cortex	AT1G62660	23.946365	1.863777	1.0082119265935579e-126	3.493680044734721e-124
5692	Cortex	AT3G17020	23.899588	2.930265	3.09312134339414e-126	1.0560735033762022e-123
5693	Cortex	AT5G15970	23.762486	1.9635584	8.162849042689114e-125	2.7466212496248285e-122
5694	Cortex	AT2G15970	23.761833	2.130945	8.290687721319615e-125	2.749784240369678e-122
5695	Cortex	AT1G11670	23.753181	1.9823897	1.0186137548765712e-124	3.3308669784463877e-122
5696	Cortex	AT1G29025	23.58717	3.6477873	5.219489815859044e-123	1.6830679868722143e-120
5697	Cortex	AT3G02780	23.426168	2.1406202	2.3132555406583838e-121	7.357103272255575e-119
5698	Cortex	AT5G57785	23.42008	5.761147	2.668563545344339e-121	8.372437815170206e-119
5699	Cortex	AT1G04250	23.40494	2.0500128	3.806306520466196e-121	1.1782802464755157e-118
5700	Cortex	AT1G22440	23.312166	3.2698977	3.337036543583264e-120	1.0194207556891137e-117
5701	Cortex	AT5G24165	23.296188	2.7925496	4.845684488459174e-120	1.4423366252379057e-117
5702	Cortex	AT3G09260	23.16927	2.9864697	9.296355263359658e-119	2.732069368980015e-116
5703	Cortex	AT3G55120	23.03406	4.0720434	2.1252192230964028e-117	6.167651837828648e-115
5704	Cortex	AT4G23100	23.006306	2.1618226	4.030788655643258e-117	1.15534345948234e-114
5705	Cortex	AT4G14880	22.99054	2.333293	5.79656833752841e-117	1.641206427956062e-114
5706	Cortex	AT5G41790	22.950285	2.8014312	1.4638462477331041e-116	4.0947130522433105e-114
5707	Cortex	AT2G25160	22.930502	2.86077	2.306521466077833e-116	6.3750605807058394e-114
5708	Cortex	AT2G30490	22.77174	1.977172	8.740604089144686e-115	2.3874188839726135e-112
5709	Cortex	AT3G57020	22.55205	2.3121994	1.2820943697573019e-112	3.4612075561227067e-110
5710	Cortex	AT5G44110	22.40105	2.3976667	3.84414224276375e-111	1.0258557523016781e-108
5711	Cortex	AT3G11340	22.375431	2.4982224	6.82946807311383e-111	1.8018154574259518e-108
5712	Cortex	AT4G17340	22.338675	3.4755316	1.555884010187577e-110	4.058759445452244e-108
5713	Cortex	AT3G09940	22.281446	2.1419058	5.592325690517392e-110	1.4426336172971366e-107
5714	Cortex	AT3G45070	22.199104	2.2939842	3.5036020103199827e-109	8.938805260835058e-107
5715	Cortex	AT2G06850	22.178719	2.9929988	5.512676652901334e-109	1.3911718896783724e-106
5716	Cortex	AT1G13440	22.154514	1.8134756	9.43733978986323e-109	2.3559862139919853e-106
5717	Cortex	AT4G32410	22.057726	2.3861485	8.053181419746678e-108	1.989050138534666e-105
5718	Cortex	AT2G34070	21.739426	2.9234922	8.697952120355698e-105	2.125687940824192e-102
5719	Cortex	AT4G37010	21.595682	2.6795435	1.9720887512718264e-103	4.720204591575051e-101
5720	Cortex	AT1G22530	21.574602	2.3989587	3.1114725874046626e-103	7.371332557323882e-101
5721	Cortex	AT3G05890	21.538815	4.25443	6.741059182378345e-103	1.580880515528061e-100
5722	Cortex	AT1G06640	21.163986	3.1058333	2.051286547398824e-99	4.715318789203812e-97
5723	Cortex	AT1G72150	20.997889	1.8205832	6.856508945866447e-98	1.530649694194051e-95
5724	Cortex	AT2G41660	20.944601	2.126774	2.1015231984919098e-97	4.646768009465397e-95
5725	Cortex	AT2G04780	20.931234	2.6558647	2.782003275509672e-97	6.093374532783779e-95
5726	Cortex	AT5G15180	20.89684	3.8826685	5.720910012256815e-97	1.2413305397623033e-94
5727	Cortex	AT3G24170	20.85868	2.225484	1.2713048642844522e-96	2.732952317971493e-94
5728	Cortex	AT4G35060	20.827105	2.4654388	2.458849405433851e-96	5.237349233574102e-94
5729	Cortex	AT5G47770	20.791317	2.1578574	5.186826259515625e-96	1.094750411519766e-93
5730	Cortex	AT5G49360	20.511112	4.23325	1.7132877702110772e-93	3.583549744233386e-91
5731	Cortex	AT4G12730	20.487917	2.351219	2.7594452831749855e-93	5.669561162785278e-91
5732	Cortex	AT1G51680	20.419617	2.4271436	1.1193975936157363e-92	2.27974157289268e-90
5733	Cortex	AT1G30360	20.390226	2.2554946	2.0419761539938773e-92	4.1224835101979e-90
5734	Cortex	AT1G75750	20.313726	5.598643	9.724015443534347e-92	1.9462281599356632e-89
5735	Cortex	AT4G00430	20.038269	2.1918912	2.5549479413435403e-89	5.069933876425041e-87
5736	Cortex	AT5G20280	19.915073	2.6798403	3.0120573622786173e-88	5.876549225211988e-86
5737	Cortex	AT1G47128	19.848904	1.7206084	1.1263295885137856e-87	2.1791661713770468e-85
5738	Cortex	AT1G17300	19.823387	3.5292425	1.8708358148701802e-87	3.5896855465984273e-85
5739	Cortex	AT5G19250	19.811089	2.2433474	2.38862081230303e-87	4.5456237212491345e-85
5740	Cortex	AT5G05270	19.771294	3.604208	5.261000905229596e-87	9.930460001358986e-85
5741	Cortex	AT1G65930	19.749168	1.9342781	8.154982987706117e-87	1.5268890324642977e-84
5742	Cortex	AT1G49240	19.62142	1.5617365	1.0147820523337974e-85	1.884815592722702e-83
5743	Cortex	AT3G21510	19.577963	2.6160161	2.3836257792105165e-85	4.392114263169092e-83
5744	Cortex	AT4G38920	19.552982	1.6631812	3.891023489352514e-85	7.057647840023227e-83
5745	Cortex	AT1G55330	19.54786	1.444309	4.3019084181251456e-85	7.742434708807093e-83
5746	Cortex	AT3G17810	19.406498	1.6559526	6.800690070594291e-84	1.2052795524350202e-81
5747	Cortex	AT1G19450	19.367123	3.0681098	1.4620261983038514e-83	2.571504715607615e-81
5748	Cortex	AT5G20960	19.050488	2.36351	6.5093370167431245e-81	1.1278155038636202e-78
5749	Cortex	AT1G62790	18.90895	1.9268541	9.625292718587993e-80	1.6431648606430692e-77
5750	Cortex	AT2G36880	18.898441	1.61389	1.1747004295770345e-79	1.990731377627008e-77
5751	Cortex	AT5G05170	18.820621	2.1713252	5.118079253233221e-79	8.548665181461561e-77
5752	Cortex	AT4G11150	18.77489	1.6393083	1.2119608624941298e-78	2.0098639531804434e-76
5753	Cortex	AT3G05900	18.760462	1.7674476	1.5901337519391055e-78	2.6183074694163272e-76
5754	Cortex	AT2G30520	18.720377	2.075746	3.3775366658598425e-78	5.522272448680842e-76
5755	Cortex	AT5G49720	18.716648	2.1585343	3.622442657029417e-78	5.881276305472166e-76
5756	Cortex	AT5G47450	18.713413	3.5879705	3.849206849256139e-78	6.20604412633193e-76
5757	Cortex	AT1G06000	18.636015	3.0123572	1.6401379742430214e-77	2.6261436791724293e-75
5758	Cortex	AT1G52760	18.611704	1.7495766	2.582677837724329e-77	4.079049752275221e-75
5759	Cortex	AT5G23750	18.426373	1.907403	8.071618352998653e-76	1.2662078601457414e-73
5760	Cortex	AT2G31570	18.348108	1.77604	3.4181125448376887e-75	5.2905545968997744e-73
5761	Cortex	AT5G24410	18.292147	4.261148	9.55745362468584e-75	1.4695059655915968e-72
5762	Cortex	AT4G25640	18.27415	3.0159636	1.329442867458395e-74	2.030636516696155e-72
5763	Cortex	AT5G53250	18.269342	2.6898408	1.4518989095290904e-74	2.2031854236952218e-72
5764	Cortex	AT1G04410	18.211987	1.7427998	4.146217178312448e-74	6.250826248628578e-72
5765	Cortex	AT1G62510	18.182154	7.510701	7.147055314599456e-74	1.056899256299717e-71
5766	Cortex	AT4G20150	18.151493	1.640551	1.2495698157361232e-73	1.8361558488573147e-71
5767	Cortex	AT5G61820	18.131134	1.051179	1.8099016872624488e-73	2.6427979542875646e-71
5768	Cortex	AT2G29750	18.057184	2.0953538	6.926807431254113e-73	1.005123050821417e-70
5769	Cortex	AT1G08200	18.015388	1.9812511	1.4754107468031167e-72	2.127615609225339e-70
5770	Cortex	AT5G52060	17.809425	2.0366569	5.971953330340678e-71	8.558693856204909e-69
5771	Cortex	AT5G28020	17.756807	2.2418067	1.5267512041072446e-70	2.174636975813368e-68
5772	Cortex	AT1G17745	17.75467	2.3374643	1.5860409785574924e-70	2.2453117926322744e-68
5773	Cortex	AT3G13610	17.639399	3.8077383	1.2276257701819702e-69	1.727381060988776e-67
5774	Cortex	AT4G01150	17.619873	2.9357195	1.7339112814820519e-69	2.4250733868776384e-67
5775	Cortex	AT2G33990	17.609457	2.555589	2.0843234991110881e-69	2.8977089029258763e-67
5776	Cortex	AT1G65960	17.605616	2.0282853	2.2306779381449835e-69	3.0827172434471476e-67
5777	Cortex	AT2G25810	17.599588	2.1401098	2.481248492099383e-69	3.408706878169904e-67
6883	Endodermis	AT3G22600	74.602844	16.523798	0.0	0.0
6884	Endodermis	AT3G22620	74.175934	16.542946	0.0	0.0
6885	Endodermis	AT3G56240	65.49656	11.201693	0.0	0.0
6886	Endodermis	AT2G28670	61.854874	14.252887	0.0	0.0
6887	Endodermis	AT2G32300	61.113716	10.972904	0.0	0.0
6888	Endodermis	AT1G05260	59.83934	12.014016	0.0	0.0
6889	Endodermis	AT2G36100	58.6398	14.530895	0.0	0.0
6890	Endodermis	AT1G75750	54.17227	18.758543	0.0	0.0
6891	Endodermis	AT5G66390	54.158833	12.576122	0.0	0.0
6892	Endodermis	AT3G13520	53.490093	7.453974	0.0	0.0
6893	Endodermis	AT4G34050	52.092175	8.227523	0.0	0.0
6894	Endodermis	AT2G14900	51.644897	9.070987	0.0	0.0
6895	Endodermis	AT5G42180	49.92415	11.4498205	0.0	0.0
6896	Endodermis	AT3G19450	49.717255	5.7539186	0.0	0.0
6897	Endodermis	AT5G15290	49.64737	11.488903	0.0	0.0
6898	Endodermis	AT2G44790	49.28476	5.6578107	0.0	0.0
6899	Endodermis	AT3G32980	48.53286	7.7338696	0.0	0.0
6900	Endodermis	AT2G36830	48.290237	5.0414386	0.0	0.0
6901	Endodermis	AT3G24020	47.616802	10.984203	0.0	0.0
6902	Endodermis	AT1G55330	47.093525	6.74344	0.0	0.0
6903	Endodermis	AT5G40450	46.585	6.522743	0.0	0.0
6904	Endodermis	AT3G11550	45.520416	11.210492	0.0	0.0
6905	Endodermis	AT3G53420	45.43945	5.62268	0.0	0.0
6906	Endodermis	AT3G55230	44.94059	11.235421	0.0	0.0
6907	Endodermis	AT2G27370	44.72117	9.752266	0.0	0.0
6908	Endodermis	AT4G11290	44.428165	8.727424	0.0	0.0
6909	Endodermis	AT1G61590	42.958027	8.232692	0.0	0.0
6910	Endodermis	AT4G13580	42.18437	10.238264	0.0	0.0
6911	Endodermis	AT2G37170	40.270737	4.5781083	0.0	0.0
6912	Endodermis	AT2G39430	39.87106	9.134288	0.0	0.0
6913	Endodermis	AT3G16240	38.86528	5.756238	0.0	0.0
6914	Endodermis	AT5G57620	38.337364	7.977579	0.0	0.0
6915	Endodermis	AT1G02900	38.068577	4.8258705	0.0	0.0
6916	Endodermis	AT1G30750	36.91736	8.663814	2.433741554800183e-298	1.569560491049885e-295
6917	Endodermis	AT3G61430	36.429337	2.978973	1.4615717289901826e-290	9.171165089720288e-288
6918	Endodermis	AT2G30210	36.333363	8.977059	4.8122706521061365e-289	2.9401707297354782e-286
6919	Endodermis	AT4G01070	34.82167	3.9174883	1.143238585109986e-265	6.805787238589371e-263
6920	Endodermis	AT5G55850	34.63266	3.2282288	8.149002799275978e-263	4.729884949769759e-260
6921	Endodermis	AT1G02500	34.421436	3.444913	1.2051217146393118e-259	6.824222158239244e-257
6922	Endodermis	AT5G06200	34.349476	9.149633	1.434076031600932e-258	7.927367434685438e-256
6923	Endodermis	AT5G65020	34.065548	3.8154986	2.3890955639667755e-254	1.2899449234562007e-251
6924	Endodermis	AT4G13940	33.93681	2.746306	1.9094636872986924e-252	1.0075458733639487e-249
6925	Endodermis	AT4G26320	32.885418	6.3623924	3.552306505163967e-237	1.792910872399822e-234
6926	Endodermis	AT3G09270	32.807022	3.475114	4.675579452940505e-236	2.3096367693387173e-233
6927	Endodermis	AT3G17820	32.3752	3.475334	6.133008290456265e-230	2.905919458765777e-227
6928	Endodermis	AT2G40113	32.15142	8.700985	8.437629569788347e-227	3.917928914435521e-224
6929	Endodermis	AT5G04120	31.987268	2.8735294	1.6393501080731995e-224	7.462900286104995e-222
6930	Endodermis	AT2G37040	31.878342	2.205361	5.330544078469231e-223	2.3799854205734637e-220
6931	Endodermis	AT5G01600	31.667418	4.108418	4.366612636495084e-220	1.912823501537856e-217
6932	Endodermis	AT1G71740	31.516834	9.098085	5.107884810130706e-218	2.196106696977863e-215
6933	Endodermis	AT1G44970	30.914948	8.805318	7.521648547965586e-210	3.1750929879657635e-207
6934	Endodermis	AT2G40060	30.70201	3.2804992	5.350678723613721e-207	2.1794159285287677e-204
6935	Endodermis	AT5G11740	30.530615	4.3574743	1.0227900089704377e-204	4.094157868666664e-202
6936	Endodermis	AT4G17280	29.68293	5.1403255	1.2753881211114007e-193	5.018760340312439e-191
6937	Endodermis	AT3G53260	29.509468	4.0815315	2.1765850450937043e-191	8.422295831990088e-189
6938	Endodermis	AT4G20140	29.2411	5.340918	5.827082769021214e-188	2.217825912268287e-185
6939	Endodermis	AT4G17215	29.23692	7.645593	6.5857143481183e-188	2.466137580971977e-185
6940	Endodermis	AT1G20440	29.065037	12.238425	9.935522263177532e-186	3.6614765140348057e-183
6941	Endodermis	AT1G13420	28.988962	2.9450908	9.064475922945017e-185	3.288280273484601e-182
6942	Endodermis	AT4G11190	28.879246	4.60007	2.1761325749936544e-183	7.772810768250411e-181
6943	Endodermis	AT1G72230	28.878447	3.2108085	2.2269600148869555e-183	7.833837979640977e-181
6944	Endodermis	AT3G49780	28.494827	4.37936	1.3577628515868194e-178	4.704952257506147e-176
6945	Endodermis	AT1G61890	28.048145	3.4061031	4.208079331310066e-173	1.4367496740444971e-170
6946	Endodermis	AT5G59490	27.820597	4.25521	2.4443733471558484e-170	8.224784927669179e-168
6947	Endodermis	AT4G23690	27.69927	2.946577	7.125084144633976e-169	2.363186836942386e-166
6948	Endodermis	AT4G13930	27.151966	2.0415423	2.400226697407907e-162	7.848741300523856e-160
6949	Endodermis	AT2G38400	27.125505	3.6619604	4.926479376117539e-162	1.5885843288239013e-159
6950	Endodermis	AT5G65530	26.862871	7.6123495	5.966681475412041e-159	1.8976499152690594e-156
6951	Endodermis	AT4G02090	26.819252	7.8315477	1.9270556769389345e-158	6.046006979931249e-156
6952	Endodermis	AT4G09030	26.70267	3.3776524	4.382482714273449e-157	1.3566413490304888e-154
6953	Endodermis	AT1G45130	26.580753	3.7174678	1.1332207275822623e-155	3.4618402147733395e-153
6954	Endodermis	AT4G34230	26.437098	3.4058008	5.1347713361331067e-154	1.5482335858571733e-151
6955	Endodermis	AT4G13340	26.362476	3.1043835	3.6924473164821553e-153	1.0990711454713615e-150
6956	Endodermis	AT1G17170	26.319685	2.2258892	1.1416296188677487e-152	3.3550904887661415e-150
6957	Endodermis	AT1G32100	26.24224	3.2843688	8.764454724197837e-152	2.5435543166462647e-149
6958	Endodermis	AT1G09560	26.038086	2.4567344	1.835642395704547e-149	5.13471198808102e-147
6959	Endodermis	AT2G37180	26.016539	4.016545	3.218888076849888e-149	8.896776723836173e-147
6960	Endodermis	AT5G21090	25.794176	2.3993957	1.030672794240279e-146	2.815191795750183e-144
6961	Endodermis	AT2G45960	25.752792	2.4888	2.999404984280708e-146	8.097347153493627e-144
6962	Endodermis	AT4G36990	25.68635	3.168313	1.660821982659583e-145	4.4321039047594875e-143
6963	Endodermis	AT2G20290	25.339924	5.578777	1.1605349316233775e-141	3.0274314053370735e-139
6964	Endodermis	AT4G19880	25.010605	2.5279677	4.687353515987871e-138	1.1958932591284658e-135
6965	Endodermis	AT3G45070	24.935156	3.5357163	3.0940951255173287e-137	7.808218100993024e-135
6966	Endodermis	AT3G61260	24.745024	2.020309	3.507335224765757e-135	8.755892678858772e-133
6967	Endodermis	AT3G16340	24.322197	4.5353622	1.1417716400361266e-130	2.790369701759868e-128
6968	Endodermis	AT2G32240	23.95444	3.1060793	8.306599554789527e-127	2.00889918607863e-124
6969	Endodermis	AT4G13660	23.885334	2.6413465	4.350638507567608e-126	1.0202906487898704e-123
6970	Endodermis	AT2G44160	23.8554	2.5767593	8.900445533715982e-126	2.0664164395628397e-123
6971	Endodermis	AT3G14990	23.821726	1.554796	1.9891315354538097e-125	4.572442263230801e-123
6972	Endodermis	AT2G45820	23.794436	1.8711182	3.8135431320712974e-125	8.68029714679405e-123
6973	Endodermis	AT4G25030	23.717121	2.0712411	2.4010143213970407e-124	5.412072766978164e-122
6974	Endodermis	AT2G41430	23.598593	4.696234	3.984455762702789e-123	8.810200899301967e-121
6975	Endodermis	AT2G38240	23.45906	4.54135	1.0684056803773358e-121	2.3401108189925097e-119
6976	Endodermis	AT3G22840	23.35876	3.5379453	1.1227584123721095e-120	2.4361758934619872e-118
6977	Endodermis	AT2G20630	23.124126	3.0191574	2.648210662884296e-118	5.692917311128213e-116
6978	Endodermis	AT1G55210	23.08226	2.2690284	6.979353418286334e-118	1.486602278094989e-115
6979	Endodermis	AT1G22410	22.935848	1.8747066	2.0399438130630864e-116	4.30557959162597e-114
6980	Endodermis	AT4G26140	22.870972	4.2996883	9.039610671092394e-116	1.890744513069839e-113
6981	Endodermis	AT5G41040	22.809612	7.0934296	3.681008263408973e-115	7.563006093058948e-113
6982	Endodermis	AT4G24960	22.667582	3.472641	9.359663587759129e-114	1.9061693817281026e-111
6983	Endodermis	AT1G65930	22.640352	1.5028034	1.7365188961766044e-113	3.505805148915846e-111
6984	Endodermis	AT2G36310	22.501183	2.2136407	4.041500684214828e-112	8.088924257363419e-110
6985	Endodermis	AT3G05920	22.396698	2.5262506	4.238471215736998e-111	8.339371713200498e-109
6986	Endodermis	AT1G51680	21.838865	2.0920725	9.918797400201998e-106	1.9190393270040815e-103
6987	Endodermis	AT1G50740	21.488512	4.1393023	1.9940370184828212e-102	3.7947178244357094e-100
6988	Endodermis	AT2G34590	21.449793	4.4960694	4.5869617722688115e-102	8.658170037948374e-100
